"","X1","X2"
"884","Z940153","250300614"
"885","I950063","250300569"
"886","I000364","250300394"
"887","I982226","250300440"
"888","I061365","250300182"
"889","I950594","250300583"
"890","Z010071","250300351"
"891","TMEB403","250253858"
"892","I061635","250300186"
"893","MM961751","250300552"
"894","TMEB419","250253865"
"895","I070525","250300174"
"896","I950645","250300568"
"897","I020431","250300292"
"898","TMEB394","250253852"
"899","TMEB613","250253940"
"900","I950211","250300573"
"901","I020233","250300288"
"902","I070675","250300167"
"903","MM963665","250300558"
"904","TMEB428","250253871"
"905","W940017","250300613"
"906","I030292","250300225"
"907","I070614","250300187"
"908","I070134","250300151"
"909","I062630","250300181"
"910","TMEB422","250253867"
"911","I960595","250300544"
"912","I020285","250300276"
"913","I011663","250300298"
"914","I991590","250300425"
"915","I961089A","250300537"
"916","I960011","250300543"
"917","I061348","250300191"
"918","TMEB455","250253885"
"919","TMEB527","250253914"
"920","TMEB482","250253896"
"921","I011802","250300302"
"922","I060889","250300179"
"923","Z010053","250300352"
"924","I050303","250300200"
"925","I980002","250300438"
"926","I011413","250300332"
"927","TMEB481","250253895"
"928","I051599","250300210"
"929","I070553","250300173"
"930","TMEB525","250253903"
"931","MM990268","250300436"
"932","I010753","250300306"
"933","I011560","250300317"
"934","M980040","250300453"
"935","MM964496","250300554"
"936","I000355","250300360"
"937","TMEB423","250253868"
"938","I030213","250300270"
"939","I960986","250300524"
"940","I961439","250300549"
"941","I071295","250300158"
"942","MM968876","250300564"
"943","MM966583","250300553"
"944","I070048","250300156"
"945","I950289","250300577"
"946","MM970092","250300476"
"947","I000338","250300400"
"948","I950971","250300591"
"949","I070067","250300141"
"950","I030007","250300231"
"951","I020516","250300291"
"952","I950671","250300593"
"953","I993073","250300423"
"954","I030059","250300217"
"955","I051625","250300211"
"956","I960557","250300551"
"957","I051654","250300194"
"958","I950562","250300595"
"959","MM980747","250300443"
"960","I011231","250300313"
"961","L9_304_25","250253934"
"962","I011335","250300345"
"963","I000101","250300399"
"964","I997533","250300428"
"965","I970286","250300462"
"966","MM980604","250300446"
"967","I070620","250300161"
"968","TMEB397","250253854"
"969","I991734","250300418"
"970","I940026","250300599"
"971","TMEB463","250253887"
"972","I010169","250300308"
"973","W940038","250300609"
"974","I011331","250300340"
"975","I960596","250300528"
"976","I990543","250300429"
"977","I011813","250300321"
"978","I020452","250300289"
"979","I010171","250300314"
"980","TMEB591","250253932"
"981","I070258","250300140"
"982","TMEB1622","250253882"
"983","I070094","250300159"
"984","Z970002","250300521"
"985","I010131","250300316"
"986","I070481","250300164"
"987","TMEB568","250253924"
"988","I051646","250300203"
"989","I990564","250300426"
"990","I960023","250300530"
"991","I020570","250300282"
"992","I050327","250300192"
"993","MM980931","250300442"
"994","I940237","250300605"
"995","I961431","250300538"
"996","TMEB401","250253856"
"997","I000388","250300404"
"998","I970255","250300461"
"999","TMEB1620","250253908"
"1000","I030555","250300233"
"1001","I010040","250300336"
"1002","TMEB380","250253846"
"1003","I961317","250300534"
"1004","TMEB533","250253915"
"1005","I070520","250300165"
"1006","TMEB516","250253911"
"1007","I960304","250300522"
"1008","I071393","250300148"
"1009","MM974580","250300520"
"1010","I030013","250300268"
"1011","I960565","250300547"
"1012","TMEB585","250253929"
"1013","I960035","250300532"
"1014","I971228","250300472"
"1015","I960062","250300527"
"1016","I050128","250300204"
"1017","TMEB599","250253937"
"1018","I070649","250300166"
"1019","Z950432","250300597"
"1020","Z010130","250300353"
"1021","MM970646","250300486"
"1022","I990119","250300424"
"1023","I061766","250300180"
"1024","I000214","250300403"
"1025","I020131","250300295"
"1026","I070632","250300155"
"1027","I070593","250300163"
"1028","TMEB440","250253878"
"1029","I950104","250300592"
"1030","I030006B","250300222"
"1031","I050231","250300209"
"1032","TMEB570","250253925"
"1033","TMEB469","250253889"
"1034","I011368","250300318"
"1035","I000049","250300398"
"1036","I030015","250300214"
"1037","I010034","250300320"
"1038","I020444","250300278"
"1039","I061679","250300190"
"1040","I030042","250300216"
"1041","TMEB506","250253905"
"1042","I061101","250300189"
"1043","I030276","250300219"
"1044","I061155","250300183"
"1045","I070299","250300168"
"1046","I010622","250300339"
"1047","MM972320","250300483"
"1048","I011296","250300297"
"1049","I961632","250300546"
"1050","I020100","250300294"
"1051","I950986","250300582"
"1052","I000351","250300401"
"1053","I950725","250300596"
"1054","TMEB508","250253907"
"1055","I011097","250300304"
"1056","I070628","250300171"
"1057","I961427","250300542"
"1058","I960619","250300526"
"1059","I070539","250300145"
"1060","I996017","250300415"
"1061","TMEB494","250253899"
"1062","I000378","250300406"
"1063","TMEB537","250253917"
"1064","I000028","250300405"
"1065","Z980137","250300459"
"1066","I011635","250300301"
"1067","Z010153","250300346"
"1068","I950961","250300584"
"1069","1025_TMS4_2_1425_1","250168669"
"1070","UG14_1269","250445580"
"1071","UG14_1947","250445508"
"1072","NR100199","250134647"
"1073","UG14_2022","250445582"
"1074","NR110270","250134621"
"1075","UG14_2065","250445562"
"1076","NR110331","250134664"
"1077","NR100313","250134655"
"1078","UG14_0363","250445601"
"1079","UG14_2154","250445639"
"1080","NR110365","250134602"
"1081","UG14_X023","250445456"
"1082","UG14_0276","250445631"
"1083","TMS070632","250134577"
"1084","NR1S1151","250134659"
"1085","UG14_1815","250445431"
"1086","UG14_0042","250445626"
"1087","NR110495","250134644"
"1088","UG14_1849","250445484"
"1089","UG14_2151","250445441"
"1090","UG14_1798","250445459"
"1091","UG14_1991","250445514"
"1092","UG14_2013","250445506"
"1093","UG14_2097","250445469"
"1094","UG14_0420","250445433"
"1095","UG14_0073","250445436"
"1096","NR110052","250134626"
"1097","UG14_1058","250445464"
"1098","NR110348","250134670"
"1099","UG14_0021","250445434"
"1100","UG14_1975","250445621"
"1101","UG14_1032","250445444"
"1102","NR110478","250134630"
"1103","UG14_1155","250445516"
"1104","CR247","250134593"
"1105","UG14_0003","250445519"
"1106","UG14_1782","250445591"
"1107","UG14_0030","250445509"
"1108","UG14_0223","250445632"
"1109","NR100105","250134651"
"1110","TMS961089A_3","250168611"
"1111","UG14_1973","250445443"
"1112","1149_TMS961089A_1","250168570"
"1113","UG14_1734","250445640"
"1114","UG14_2109","250445512"
"1115","UG14_0041","250445623"
"1116","NR100225","250134635"
"1117","UG14_1971","250445474"
"1118","NR110088","250134648"
"1119","UG14_0126","250445630"
"1120","UG14_0749","250445440"
"1121","UG14_0351","250445511"
"1122","NR110112","250134579"
"1123","UG14_1764","250445437"
"1124","UG14_0132","250445493"
"1125","NR110383","250134653"
"1126","UG14_1467","250445461"
"1127","NR110372","250134588"
"1128","NR110330","250134669"
"1129","UG14_2064","250445438"
"1130","UG14_1765","250445497"
"1131","1088_TMS011412_1","250168732"
"1132","UG14_1022","250445428"
"1133","NR110017","250134583"
"1134","NR110367","250134665"
"1135","NR110081","250134629"
"1136","UG14_1724","250445555"
"1137","NR110485","250134661"
"1138","UG14_0998","250445597"
"1139","UG14_0069","250445642"
"1140","NR110158","250134612"
"1141","UG14_X011","250445594"
"1142","NR110183","250134582"
"1143","UG14_1729","250445616"
"1144","UG14_2134","250445606"
"1145","NR110179","250134634"
"1146","UG14_1516","250445618"
"1147","UG14_1146","250445577"
"1148","NR110009","250134603"
"1149","UG14_1831","250445609"
"1150","NR110350","250134642"
"1151","NR110171","250134580"
"1152","NR110079","250134641"
"1153","NR110450","250134628"
"1154","UG14_1483","250445605"
"1155","UG14_0212","250445583"
"1156","TMS011412_4","250168861"
"1157","NR1S1217","250134657"
"1158","UG14_1043","250445427"
"1159","UG14_0300","250445625"
"1160","1014_TMS30572_1","250168404"
"1161","UG14_0022","250445465"
"1162","UG14_0966","250445452"
"1163","UG14_0282","250445585"
"1164","UG14_2056","250445435"
"1165","UG14_1924","250445593"
"1166","NR110232","250134645"
"1167","UG14_0743","250445646"
"1168","NR110493","250134632"
"1169","UG14_1771","250445636"
"1170","UG14_0750","250445599"
"1171","UG14_X026","250445572"
"1172","NR110166","250134637"
"1173","UG14_0218","250445590"
"1174","NR110295","250134596"
"1175","UG14_X001","250445595"
"1176","UG14_1693","250445468"
"1177","UG14_1728","250445505"
"1178","NR100357","250134627"
"1179","UG14_0332","250445517"
"1180","UG14_0207","250445612"
"1181","NR110036","250134586"
"1182","UG14_X024","250445596"
"1183","UG14_2041","250445558"
"1184","NR110110","250134604"
"1185","UG14_1173","250445564"
"1186","UG14_1939","250445578"
"1187","UG14_1761","250445589"
"1188","NR1S1083","250134584"
"1189","UG14_0048","250445635"
"1190","UG14_2197","250445454"
"1191","UG14_1001","250445570"
"1192","UG14_0972","250445463"
"1193","UG14_0071","250445566"
"1194","UG14_1891","250445622"
"1195","UG14_0220","250445575"
"1196","NR110512","250134581"
"1197","UG14_1568","250445614"
"1198","NR110133","250134633"
"1199","UG14_0129","250445518"
"1200","NR110361","250134597"
"1201","NR110276","250134613"
"1202","NR110106","250134611"
"1203","UG14_2126","250445587"
"1204","NR1S1070","250134631"
"1205","UG14_0353","250445476"
"1206","NR110433","250134646"
"1207","UG14_2182","250445554"
"1208","NR110342","250134624"
"1209","UG14_1997","250445568"
"1210","UG14_1292","250445579"
"1211","NR110370","250134614"
"1212","NR100499","250134643"
"1213","UG14_1889","250445495"
"1214","UG14_1856","250445503"
"1215","UG14_2119","250445485"
"1216","UG14_1874","250445502"
"1217","UG14_1641","250445608"
"1218","UG14_2104","250445571"
"1219","UG14_0860","250445449"
"1220","UG14_1967","250445490"
"1221","NR100429","250134671"
"1222","UG14_1994","250445466"
"1223","TMS4_2_1425_4","250168858"
"1224","UG14_X029","250445586"
"1225","I980581","250301591"
"1226","NR1S1059","250134649"
"1227","NR110083","250134640"
"1228","UG14_1706","250445475"
"1229","UG14_0385","250445607"
"1230","UG14_0419","250445628"
"1231","UG14_0755","250445445"
"1232","UG14_1294","250445629"
"1233","NR110126","250134618"
"1234","NR110386","250134625"
"1235","UG14_1858","250445603"
"1236","UG14_1814","250445619"
"1237","TMS011412_2","250168859"
"1238","UG14_2164","250445486"
"1239","UG14_2189","250445439"
"1240","UG14_0794","250445610"
"1241","NR100412","250134615"
"1242","UG14_0045","250445613"
"1243","NR110030","250134595"
"1244","UG14_1020","250445451"
"1245","UG14_X020","250445481"
"1246","UG14_0252","250445504"
"1247","UG14_1281","250445446"
"1248","UG14_2160","250445643"
"1249","UG14_1161","250445510"
"1250","UG14_1946","250445611"
"1251","NR110141","250134587"
"1252","NR110439","250134606"
"1253","UG14_1618","250445471"
"1254","TMS4_2_1425_3","250168857"
"1255","NR100384","250134589"
"1256","TP_83_31","250445638"
"1257","UG14_1821","250445447"
"1258","NR110143","250134594"
"1259","NR110005","250134616"
"1260","UG14_2080","250445557"
"1261","NR1S1061","250134623"
"1262","NR110212","250134605"
"1263","UG14_0339","250445624"
"1264","NR100012","250134599"
"1265","UG14_2037","250445648"
"1266","UG14_1239","250445521"
"1267","UG14_2053","250445559"
"1268","NR110084","250134668"
"1269","UG14_1041","250445520"
"1270","UG14_2024","250445500"
"1271","UG14_0802","250445565"
"1272","UG14_2051","250445561"
"1273","NR1S1206","250134639"
"1274","I980505","250301327"
"1275","UG14_0068","250445494"
"1276","NR110118","250134608"
"1277","UG14_2079","250445567"
"1278","UG14_0751","250445617"
"1279","UG14_2103","250445483"
"1280","UG14_1735","250445620"
"1281","UG14_1310","250445556"
"1282","UG14_2088","250445647"
"1283","NR100431","250134600"
"1284","UG14_1153","250445507"
"1285","UG14_0234","250445560"
"1286","UG14_0038","250445641"
"1287","NR110490","250134598"
"1288","UG14__0242","250445604"
"1289","UG14_2170","250445644"
"1290","UG14_0128","250445598"
"1291","UG14_1511","250445501"
"1292","UG14_0411","250445515"
"1293","UG14_0369","250445457"
"1294","Nase_4","250445429"
"1295","NR110267","250134652"
"1296","NR100069","250134591"
"1297","UG14_2115","250445569"
"1298","TMS4_2_1425_2","250168856"
"1299","UG14_0253","250445462"
"1300","UG14_0122","250445450"
"1301","UG14_1913","250445460"
"1302","UG14_1969","250445492"
"1303","NR110345","250134622"
"1304","NR100418","250134607"
"1305","UG14_0747","250445426"
"1306","UG14_0298","250445563"
"1307","TMS050473","250134585"
"1308","NR110476","250134667"
"1309","UG14_1999","250445430"
"1310","TMS961089A_2","250168610"
"1311","TMS011368","250134617"
"1312","NR110194","250134666"
"1313","UG14_0874","250445488"
"1314","NR110115","250134610"
"1315","UG14_1443","250445634"
"1316","UG14_1938","250445467"
"1317","UG14_0075","250445491"
"1318","UG14_0756","250445442"
"1319","UG14_1950","250445513"
"1320","NR110167","250134620"
"1321","UG14_0201","250445470"
"1322","UG14_1832","250445553"
"1323","TMS050100","250134601"
"1324","UG14_1006","250445584"
"1325","UG14_2016","250445455"
"1326","TMS011412_3","250168860"
"1327","UG14_0153","250445499"
"1328","UG14_2161","250445432"
"1329","NR110012","250134658"
"1330","NR110105","250134636"
"1331","NR110095","250134590"
"1332","UG14_1948","250445645"
"1333","NR110016","250134662"
"1334","UG14_1893","250445448"
"1335","UG14_0288","250445498"
"1336","NR110109","250134656"
"1337","UG14_2173","250445477"
"1338","UG14_1580","250445576"
"1339","UG14_1638","250445496"
"1340","NR110223","250134654"
"1341","UG14_1684","250445472"
"1342","UG14_0732","250445627"
"1343","NR110014","250134638"
"1344","UG14_1184","250445637"
"1345","UG14_0757","250445600"
"1346","NR110312","250134650"
"1347","UG14_0768","250445458"
"1348","UG14_1988","250445489"
"1349","UG14_2152","250445574"
"1350","UG14_1567","250445602"
"1351","NR110316","250134619"
"1352","NR110153","250134578"
"1353","UG14_2179","250445573"
"1354","UG14_1981","250445615"
"1355","UG14_1737","250445592"
"1356","UG14_0737","250445453"
"1357","UG14_0145","250445480"
"1358","NR110178","250134592"
"1359","UG14_0828","250445478"
"1360","TMS070099","250134609"
"1361","NR100238","250134663"
"1362","NR110343","250134660"
"1363","UG14_2196","250445479"
"1364","NR010161","250251139"
"1365","TMS982123","250251082"
"1366","TMS000210","250251089"
"1367","TMS011560","250251107"
"1368","TMS010903","250251105"
"1369","TMS011442","250251121"
"1370","TMS961413","250251066"
"1371","NR030174","250251146"
"1372","TMS870052","250251083"
"1373","NR020018","250251114"
"1374","TMS011235","250251122"
"1375","NR020007","250251091"
"1376","TMS010632","250251145"
"1377","TMS920168","250251067"
"1378","TMS920326","250251138"
"1379","NR8212","250251147"
"1380","NR87184","250251131"
"1381","TMS950902","250251129"
"1382","TMS982101","250251090"
"1383","I980510","250303662"
"1384","TMEB117","250304093"
"1385","I961632","250303829"
"1386","TMEB419","250304227"
"1387","Malawi_006","250228277"
"1388","Ug120111","250144117"
"1389","Ug120065","250286972"
"1390","Ug120102","250144108"
"1391","Ug120120","250144126"
"1392","Malawi_024","250228295"
"1393","Malawi_015","250228286"
"1394","DRC_104","250228255"
"1395","DRC_113","250228264"
"1396","Malawi_034","250228305"
"1397","Ug120190","250144196"
"1398","Ug120145","250144151"
"1399","Ug120181","250144188"
"1400","Ug120127","250144133"
"1401","Ug120109","250144115"
"1402","Ug120128","250144134"
"1403","Ug120172","250144178"
"1404","Ug120154","250144160"
"1405","Ug120155","250144161"
"1406","Malawi_023","250228294"
"1407","Ug120103","250144109"
"1408","Ug120112","250144118"
"1409","DRC_105","250228256"
"1410","Ug120130","250144136"
"1411","Ug120101","250144107"
"1412","Malawi_014","250228285"
"1413","DRC_103","250228254"
"1414","Ug120110","250144116"
"1415","Ug120137","250144143"
"1416","Ug120187","250286971"
"1417","Ug120136","250144142"
"1418","Ug120135","250144141"
"1419","Ug120162","250144168"
"1420","Ug120164","250144170"
"1421","Ug120189","250144195"
"1422","Ug120191","250144197"
"1423","Ug120163","250144169"
"1424","Malawi_016","250228287"
"1425","Ug120169","250144175"
"1426","Ug120099","250144105"
"1427","Ug120163","250286970"
"1428","DRC_102","250228253"
"1429","Malawi_004","250228275"
"1430","Ug120104","250144110"
"1431","Malawi_017","250228288"
"1432","Ug120165","250144171"
"1433","Ug120140","250144146"
"1434","Ug120131","250144137"
"1435","Ug120138","250144144"
"1436","Ug120129","250144135"
"1437","Ug120220","250286968"
"1438","Ug120187","250144194"
"1439","Ug120144","250144150"
"1440","Ug120125","250144131"
"1441","Ug120285","250286964"
"1442","DRC_118","250228269"
"1443","Malawi_033","250228304"
"1444","DRC_098","250228249"
"1445","Ug120156","250144162"
"1446","Ug120171","250144177"
"1447","Ug120100","250144106"
"1448","DRC_106","250228257"
"1449","Ug120113","250144119"
"1450","Malawi_008","250228279"
"1451","Ug120177","250144183"
"1452","DRC_112","250228263"
"1453","Malawi_035","250228306"
"1454","Ug120059","250286984"
"1455","Ug120175","250144181"
"1456","Malawi_025","250228296"
"1457","Ug120214","250286973"
"1458","DRC_110","250228261"
"1459","Ug120007","250286976"
"1460","Malawi_027","250228298"
"1461","DRC_116","250228267"
"1462","Ug120173","250144179"
"1463","Ug120123","250144129"
"1464","Ug120179","250144185"
"1465","Ug120152","250144158"
"1466","Ug120146","250144152"
"1467","Ug120117","250144123"
"1468","Malawi_002","250228273"
